,PrimaryKey,Species,ScientificName,percent
677495,20143535201101B3,FOUQU,NA,0.9803921569
677501,20113513030101O2,FOUQU,NA,0.9803921569
678298,2016355200410B1,LEPID,Lepidium,11.76470588
678318,20163515201719B1,LEPID,Lepidium,3.921568627
678319,2016355201811B1,LEPID,Lepidium,3.921568627
678340,2016355200410B2,LEPID,Lepidium,2.941176471
678363,20163515201719B2,LEPID,Lepidium,14.70588235
678364,2016355201811B2,LEPID,Lepidium,7.843137255
678534,20113513030101O2,LEPID,Lepidium,5.882352941
678554,20113529030501R3,LEPID,Lepidium,5.882352941
678557,20113529010901O2,LEPID,Lepidium,3.921568627
678594,20113513040801R2,LEPID,Lepidium,3.921568627
678627,20123515080901O1,LEPID,Lepidium,2.941176471
678628,20123529030302O1,LEPID,Lepidium,1.960784314
679336,2016355200920B1,ERIOG,Eriogonum,0.9803921569
679360,20163539202211B1,ERIOG,Eriogonum,0.9803921569
679380,2016355200920B2,ERIOG,Eriogonum,0.9803921569
679440,20153527201916B1,ERIOG,Eriogonum,1.960784314
679461,20153515200916B2,ERIOG,Eriogonum,0.9803921569
679499,2014353200618B1,ERIOG,Eriogonum,0.9803921569
679538,2014355200803B2,ERIOG,Eriogonum,1.960784314
679556,20143543202205B2,ERIOG,Eriogonum,3.921568627
679564,20143539202603B3,ERIOG,Eriogonum,0.9803921569
679583,20113545101101U1,ERIOG,Eriogonum,0.9803921569
679588,20113513050201O1,ERIOG,Eriogonum,4.901960784
679611,20113515100801O2,ERIOG,Eriogonum,0.9803921569
679658,20123513110101O2,ERIOG,Eriogonum,3.921568627
679661,20123529030302O1,ERIOG,Eriogonum,0.9803921569
679680,20123529040301R1,ERIOG,Eriogonum,6.862745098
679683,20123551040701O3,ERIOG,Eriogonum,0.9803921569
679702,2012355140703O1,ERIOG,Eriogonum,1.204819277
680447,20163545202602B3,SAKA,Salsola kali,2.941176471
680471,2015355201809B1,SAKA,Salsola kali,3.921568627
680533,20143535200701B1,SAKA,Salsola kali,0.9803921569
680616,20113545101101U1,SAKA,Salsola kali,0.9803921569
680621,20113513050201O1,SAKA,Salsola kali,0.9803921569
680658,20113513080101R1,SAKA,Salsola kali,0.9803921569
680664,20113545071401G1,SAKA,Salsola kali,3.921568627
680709,20123523070601O2,SAKA,Salsola kali,5.882352941
681655,20113513050201O2,ERAT2,Eriogonum atrorubens,1.960784314
682718,20113513070701O1,2SUBS1,NA,3.921568627
682744,2011353110301O1,2SUBS1,NA,0.9803921569
683465,20163551200518B1,ACGR,NA,3.921568627
683544,20163527200812B3,ACGR,NA,0.9803921569
683558,20153515200901B1,ACGR,NA,0.9803921569
683592,20153515200901B2,ACGR,NA,1.960784314
683593,20153515200916B2,ACGR,NA,1.960784314
683635,2014355200907B1,ACGR,NA,1.960784314
683636,20143515200917B1,ACGR,NA,0.9803921569
683672,20143515200917B2,ACGR,NA,2.941176471
683704,2011355081101P3,ACGR,NA,0.9803921569
683713,2011355120601P2,ACGR,NA,2.941176471
683732,2011355061301P1,ACGR,NA,0.9803921569
683737,20113529100601O1,ACGR,NA,1.204819277
683740,2011355010501P1,ACGR,NA,0.9803921569
683751,20113513070701O1,ACGR,NA,1.960784314
683767,20113515060701O1,ACGR,NA,14.70588235
683791,20123515080901O2,ACGR,NA,1.960784314
683815,20123551040701O3,ACGR,NA,15.68627451
683833,2012355140703O2,ACGR,NA,2.941176471
683834,2012355140703O1,ACGR,NA,1.204819277
684495,20163515200407B1,MUHLE,NA,9.574468085
684500,20163527200815B1,MUHLE,NA,9.803921569
684501,2016355200920B1,MUHLE,NA,0.9803921569
684537,20163515200407B2,MUHLE,NA,14.70588235
684538,2016355200410B2,MUHLE,NA,13.7254902
684544,20163515200906B2,MUHLE,NA,8.823529412
684563,2016355201813B2,MUHLE,NA,1.960784314
684577,20163527200812B3,MUHLE,NA,0.9803921569
684604,20153553201909B1,MUHLE,NA,4.901960784
684607,20153553202019B1,MUHLE,NA,0.9803921569
684690,20143515200105B2,MUHLE,NA,0.9803921569
684763,20113525010301O1,MUHLE,NA,0.9803921569
684784,20113513070701O1,MUHLE,NA,0.9803921569
684789,20123535061001O3,MUHLE,NA,1.960784314
684795,20113527101101O2,MUHLE,NA,0.9803921569
684799,20113515091001O2,MUHLE,NA,0.9803921569
684846,20123553081201R2,MUHLE,NA,0.9803921569
684860,20123551051101O1,MUHLE,NA,0.9803921569
685811,20113535031303O2,OPLE,NA,0.9803921569
685817,20113513070701O1,OPLE,NA,0.9803921569
685868,20123545101401G2,OPLE,NA,0.9803921569
686555,20163523200217B1,OPUNT,Opuntia,3.921568627
686559,20163529200302B1,OPUNT,Opuntia,2.941176471
686566,20163527200815B1,OPUNT,Opuntia,1.960784314
686572,20163517201220B1,OPUNT,Opuntia,0.9803921569
686588,20163553202015B1,OPUNT,Opuntia,1.960784314
686592,20163539202312B1,OPUNT,Opuntia,0.9803921569
686601,20163529200302B2,OPUNT,Opuntia,2.941176471
686617,20163517201220B2,OPUNT,Opuntia,0.9803921569
686639,20163543202503B2,OPUNT,Opuntia,0.9803921569
686649,20153515200401B1,OPUNT,Opuntia,0.9803921569
686677,20153555202307B1,OPUNT,Opuntia,0.9803921569
686699,20153551201613B2,OPUNT,Opuntia,0.9803921569
686705,20153553201909B2,OPUNT,Opuntia,0.9803921569
686711,20153555202307B2,OPUNT,Opuntia,0.9803921569
686712,20153545202417B2,OPUNT,Opuntia,0.9803921569
686715,20153545202608B2,OPUNT,Opuntia,0.9803921569
686716,20153539202620B2,OPUNT,Opuntia,0.9803921569
686734,2014355200907B1,OPUNT,Opuntia,1.960784314
686755,20143543202516B1,OPUNT,Opuntia,0.9803921569
686756,20143515200105B2,OPUNT,Opuntia,0.9803921569
686766,2014353200618B2,OPUNT,Opuntia,0.9803921569
686770,2014355200907B2,OPUNT,Opuntia,0.9803921569
686771,20143515200917B2,OPUNT,Opuntia,1.960784314
686780,20143551201605B2,OPUNT,Opuntia,1.960784314
686788,20143539202302B2,OPUNT,Opuntia,0.9803921569
686795,20143539202603B3,OPUNT,Opuntia,0.9803921569
686809,20123515110501R1,OPUNT,Opuntia,0.9803921569
686815,20113553071201O2,OPUNT,Opuntia,0.9803921569
686828,20113539040201O2,OPUNT,Opuntia,1.960784314
686834,20113523080501O2,OPUNT,Opuntia,1.960784314
686845,20113551061201O1,OPUNT,Opuntia,0.9803921569
686846,20113551061201O2,OPUNT,Opuntia,0.9803921569
686850,20113513070701O1,OPUNT,Opuntia,0.9803921569
686862,20113545071401G1,OPUNT,Opuntia,0.9803921569
686895,20123513110301R2,OPUNT,Opuntia,0.9803921569
687870,20123515030501R2,PANIC,Panicum,0.9803921569
687883,20113513070701O1,PANIC,Panicum,3.921568627
688925,20113513090502P2,KOCHI,NA,0.9803921569
689655,20163515200106B1,COER5,Condalia ericoides,3.571428571
689908,20123515110501R1,COER5,Condalia ericoides,1.960784314
689922,20113529010101O2,COER5,Condalia ericoides,3.921568627
689933,20113523080501O2,COER5,Condalia ericoides,3.921568627
689944,20113551061201O1,COER5,Condalia ericoides,0.9803921569
689946,20113551041101R2,COER5,Condalia ericoides,0.9803921569
689969,20113515060701O2,COER5,Condalia ericoides,1.123595506
690003,20123515010901O1,COER5,Condalia ericoides,0.9803921569
690698,20163527200815B1,TRIDE,NA,2.941176471
690699,2016355200920B1,TRIDE,NA,8.823529412
690743,2016355200920B2,TRIDE,NA,4.901960784
690778,20153515200103B1,TRIDE,NA,13.7254902
690803,20153527201916B1,TRIDE,NA,0.9803921569
690812,20153515200103B2,TRIDE,NA,32.35294118
690823,20153515200901B2,TRIDE,NA,0.9803921569
690824,20153515200916B2,TRIDE,NA,3.921568627
690832,20153551201619B2,TRIDE,NA,2.941176471
690891,20143517200309B2,TRIDE,NA,0.9803921569
690909,20143513201407B2,TRIDE,NA,8.823529412
690945,20123535061001O2,TRIDE,NA,2.941176471
690970,2011355010501P2,TRIDE,NA,1.960784314
690981,20113553071001O2,TRIDE,NA,0.9803921569
691002,20113515060701O2,TRIDE,NA,13.48314607
691056,20123535020601O2,TRIDE,NA,3.448275862
691069,2012355010501R3,TRIDE,NA,3.921568627
691794,2016355201813B2,CENCH,NA,0.9803921569
691829,20153541201815B1,CENCH,NA,0.9803921569
691850,2015355200403B2,CENCH,NA,0.9803921569
691890,20143515200411B1,CENCH,NA,4.901960784
691891,2014355200413B1,CENCH,NA,3.921568627
691913,2014355201807B1,CENCH,NA,0.9803921569
691926,20143515200411B2,CENCH,NA,1.960784314
691946,20143515201703B2,CENCH,NA,5.882352941
692030,20113515091001O2,CENCH,NA,4.901960784
692038,20113525040101O2,CENCH,NA,7.843137255
693063,20113515091001O2,PRLO,Proboscidea louisianica,0.9803921569
693096,20123523140301O1,PRLO,Proboscidea louisianica,0.9803921569
693812,20163525201706B1,QUHA3,Quercus havardii,3.921568627
693857,20163525201706B2,QUHA3,Quercus havardii,7.843137255
693895,20153541201815B1,QUHA3,Quercus havardii,13.7254902
693935,20153541201815B2,QUHA3,Quercus havardii,8.823529412
693956,20143515200411B1,QUHA3,Quercus havardii,4.901960784
693957,2014355200413B1,QUHA3,Quercus havardii,6.862745098
693992,20143515200411B2,QUHA3,Quercus havardii,1.960784314
693993,2014355200413B2,QUHA3,Quercus havardii,1.960784314
694012,20143515201703B2,QUHA3,Quercus havardii,0.9803921569
694096,20113515091001O2,QUHA3,Quercus havardii,11.76470588
694121,20123515080901O2,QUHA3,Quercus havardii,2.941176471
694165,20123515051001R1,QUHA3,Quercus havardii,3.921568627
694166,20123515051001R2,QUHA3,Quercus havardii,7.865168539
695129,20113515091001O2,TRTE,Tribulus terrestris,0.9803921569
696162,20113515091001O2,VICIA,Vicia,2.941176471
696898,20163535201006B1,PAOB,NA,0.9803921569
696900,20163535201108B1,PAOB,NA,5.882352941
696973,20163527200812B3,PAOB,NA,1.960784314
696978,20153529200315B1,PAOB,NA,3.921568627
696986,2015355200808B1,PAOB,NA,0.9803921569
697023,20153535201001B2,PAOB,NA,3.921568627
697024,20153535201008B2,PAOB,NA,0.9803921569
697032,20153525201718B2,PAOB,NA,0.9803921569
697066,20143535201003B1,PAOB,NA,1.960784314
697078,2014355201807B1,PAOB,NA,4.901960784
697102,20143535201003B2,PAOB,NA,2.941176471
697165,20113529100601O2,PAOB,NA,2.941176471
697166,20113529100601O1,PAOB,NA,6.024096386
697168,2011355010501P2,PAOB,NA,0.9803921569
697171,20113515100801O1,PAOB,NA,4.901960784
697175,20113551061201O1,PAOB,NA,0.9803921569
697202,20113553051401R3,PAOB,NA,2.941176471
697922,20163529200302B1,2SHRUB1,NA,0.9803921569
698031,20153515201720B1,2SHRUB1,NA,5.882352941
698102,20143523201219B1,2SHRUB1,NA,1.960784314
698137,20143523201219B2,2SHRUB1,NA,5.882352941
698196,20113523080501O1,2SHRUB1,NA,2.941176471
698279,20123551040701O2,2SHRUB1,NA,0.9803921569
699060,20153541201815B1,ANHA,NA,2.941176471
699100,20153541201815B2,ANHA,NA,2.941176471
699121,20143515200411B1,ANHA,NA,0.9803921569
699225,20113525010301O1,ANHA,NA,1.960784314
699269,20113525040101O2,ANHA,NA,0.9803921569
700232,2011355081101P3,PROSO,NA,7.843137255
700258,20113525010301O1,PROSO,NA,1.960784314
700260,2011355061301P1,PROSO,NA,15.68627451
700261,2011355061301P2,PROSO,NA,26.47058824
701112,20153523200218B1,SOLAN,NA,0.9803921569
701119,20153515200901B1,SOLAN,NA,0.9803921569
701291,20113525010301O1,SOLAN,NA,0.9803921569
701383,20123531061201R1,SOLAN,NA,0.9803921569
701398,20123553041601R3,SOLAN,NA,2.941176471
702325,20113525010301O2,OPAR2,NA,0.9803921569
703162,2016356202107B2,QUERC,NA,5.882352941
703170,2016353200603B3,QUERC,NA,2.941176471
703247,20153531202517B3,QUERC,NA,2.941176471
703401,20113525040101O2,QUERC,NA,11.76470588
704130,20163535201019B1,2FP1,NA,0.9803921569
704174,20163535201019B2,2FP1,NA,0.9803921569
704219,20153515200916B1,2FP1,NA,1.960784314
704220,20153535201001B1,2FP1,NA,1.960784314
704229,20153515201720B1,2FP1,NA,0.9803921569
704254,20153535201001B2,2FP1,NA,0.9803921569
704256,20153535201115B2,2FP1,NA,0.9803921569
704263,20153525201718B2,2FP1,NA,6.862745098
704292,20143535200701B1,2FP1,NA,1.960784314
704298,20143535201009B1,2FP1,NA,3.921568627
704334,20143535201009B2,2FP1,NA,3.921568627
704335,20143523201219B2,2FP1,NA,0.9803921569
704377,20113529010101O1,2FP1,NA,0.9803921569
705410,20113529010101O1,BAPT,Baccharis pteronioides,1.960784314
706429,2011353120401O1,EREF,Eriogonum effusum,1.960784314
706443,20113529010101O1,EREF,Eriogonum effusum,2.941176471
707483,20113529010101O2,BRICK,NA,2.941176471
708516,20113529010101O2,DITHY,NA,0.9803921569
709484,20143517200202B2,2GP1,NA,0.9803921569
709562,20113529100601O1,2GP1,NA,12.04819277
710315,20163515200106B1,ACCO2,NA,8.333333333
710328,20163535201019B1,ACCO2,NA,2.941176471
710335,20163529201413B1,ACCO2,NA,2.941176471
710336,20163551201503B1,ACCO2,NA,5.882352941
710357,20163515200106B2,ACCO2,NA,3.921568627
710372,20163535201019B2,ACCO2,NA,2.941176471
710376,20163517201220B2,ACCO2,NA,0.9803921569
710379,20163513201406B2,ACCO2,NA,8.823529412
710381,20163551201503B2,ACCO2,NA,0.9803921569
710457,20153551201508B2,ACCO2,NA,9.803921569
710459,20153551201619B2,ACCO2,NA,4.901960784
710594,20113529100601O2,ACCO2,NA,1.960784314
710653,20123513110301R1,ACCO2,NA,19.60784314
710689,20123535010801O3,ACCO2,NA,8.823529412
710692,2012355140703O1,ACCO2,NA,13.25301205
711627,20113529100601O2,BRCR4,NA,1.960784314
712561,20143535201003B1,2FA1,NA,0.9803921569
712639,20113545101101U1,2FA1,NA,0.9803921569
712662,20123515030501R2,2FA1,NA,0.9803921569
712701,2011353110301O1,2FA1,NA,0.9803921569
712702,2011353110301O2,2FA1,NA,3.921568627
712730,20123515010901O2,2FA1,NA,1.960784314
713734,2011353110301O1,BORE2,Bouteloua repens,5.882352941
714699,2011353120401O2,BUDA,NA,0.9803921569
715728,2011353140301O1,MUWR,Muhlenbergia wrightii,0.9803921569
716810,20113533011201R1,COSP3,NA,0.9803921569
717783,20143539202302B3,PORTU,NA,0.9803921569
717843,20113533011201R1,PORTU,NA,0.9803921569
717844,20113533011201R2,PORTU,NA,0.9803921569
717900,20123531061201R3,PORTU,NA,1.960784314
717911,20123531061201R1,PORTU,NA,3.921568627
718867,20113535031303O2,SPORO,Sporobolus,1.960784314
719647,20163539202211B1,CHRYS9,NA,0.9803921569
719883,20113539040201O1,CHRYS9,NA,0.9803921569
719884,20113539040201O2,CHRYS9,NA,1.960784314
719941,20123539041001R3,CHRYS9,NA,2.941176471
719944,20123543070501G1,CHRYS9,NA,3.921568627
719955,20123545121601P1,CHRYS9,NA,0.9803921569
719957,20123545101401G2,CHRYS9,NA,3.921568627
719965,2012356041001O2,CHRYS9,NA,0.9803921569
720915,20113539110301R2,PUST,NA,0.9803921569
720916,20113539040201O1,PUST,NA,4.901960784
720917,20113539040201O2,PUST,NA,0.9803921569
721718,20163539202604B1,CERCO,Cercocarpus,2.941176471
721760,20163545202418B2,CERCO,Cercocarpus,1.960784314
721832,20153549202214B2,CERCO,Cercocarpus,0.9803921569
721838,20153539202620B2,CERCO,Cercocarpus,0.9803921569
721948,20113539110301R2,CERCO,Cercocarpus,1.960784314
721950,20113539040201O2,CERCO,Cercocarpus,2.941176471
722024,20123545101401G3,CERCO,Cercocarpus,1.960784314
722980,20113539110301R1,ARTRP2,NA,5.882352941
723823,20163543202203B2,PASM,Pascopyrum smithii,0.9803921569
723865,20153555202307B1,PASM,Pascopyrum smithii,15.68627451
723899,20153555202307B2,PASM,Pascopyrum smithii,15.68627451
723954,2014353200618B2,PASM,Pascopyrum smithii,7.843137255
724013,20113539110301R1,PASM,Pascopyrum smithii,22.54901961
724075,20123539070901O2,PASM,Pascopyrum smithii,1.960784314
724969,2014355201807B1,SALSO,Salsola,0.9803921569
725046,20113539110301R1,SALSO,Salsola,1.960784314
725142,20123531061201R1,SALSO,Salsola,2.941176471
726116,20113545071401G1,BORAG,NA,1.960784314
726869,20163515201719B1,VERBE,NA,0.9803921569
727124,20123515030501R2,VERBE,NA,0.9803921569
727150,20113545071401G2,VERBE,NA,0.9803921569
728589,20163539202211B1,PUTR2,Purshia tridentata,3.921568627
728590,20163539202211B1,PUTR2,Purshia tridentata,3.921568627
728599,20163539202604B1,PUTR2,Purshia tridentata,5.882352941
728600,20163539202604B1,PUTR2,Purshia tridentata,5.882352941
728839,20153539202620B2,PUTR2,Purshia tridentata,1.960784314
728840,20153539202620B2,PUTR2,Purshia tridentata,1.960784314
728999,20143545202619B3,PUTR2,Purshia tridentata,2.941176471
729000,20143545202619B3,PUTR2,Purshia tridentata,2.941176471
729111,20113545101101U2,PUTR2,Purshia tridentata,0.9803921569
729112,20113545101101U2,PUTR2,Purshia tridentata,0.9803921569
729205,20123545121601P1,PUTR2,Purshia tridentata,0.9803921569
729206,20123545121601P1,PUTR2,Purshia tridentata,0.9803921569
729209,20123545101401G2,PUTR2,Purshia tridentata,0.9803921569
729210,20123545101401G2,PUTR2,Purshia tridentata,0.9803921569
730217,2011355061301P1,SEAR7,NA,0.9803921569
731222,2011355081101P3,ATRIP,Atriplex,2.941176471
732017,2016355200813B1,NOMI,Nolina microcarpa,0.9803921569
732018,20163527200815B1,NOMI,Nolina microcarpa,11.76470588
732019,2016355200920B1,NOMI,Nolina microcarpa,5.882352941
732060,2016355200813B2,NOMI,Nolina microcarpa,12.74509804
732063,2016355200920B2,NOMI,Nolina microcarpa,0.9803921569
732085,20163553202015B2,NOMI,Nolina microcarpa,0.9803921569
732139,20153535200515B2,NOMI,Nolina microcarpa,5.882352941
732143,20153515200901B2,NOMI,Nolina microcarpa,1.960784314
732144,20153515200916B2,NOMI,Nolina microcarpa,0.9803921569
732185,2014355200803B1,NOMI,Nolina microcarpa,4.901960784
732186,2014355200907B1,NOMI,Nolina microcarpa,11.76470588
732187,20143515200917B1,NOMI,Nolina microcarpa,0.9803921569
732221,2014355200803B2,NOMI,Nolina microcarpa,8.823529412
732265,20123535061001O2,NOMI,Nolina microcarpa,0.9803921569
732298,20113551061201O2,NOMI,Nolina microcarpa,1.960784314
732324,20113553051401R3,NOMI,Nolina microcarpa,0.9803921569
732384,2012355140703O2,NOMI,Nolina microcarpa,0.9803921569
733206,20143515200109B1,ARTEM,Artemisia,3.921568627
733220,20143515200917B1,ARTEM,Artemisia,5.882352941
733285,20113555120501R1,ARTEM,Artemisia,4.901960784
733286,20113555120501R2,ARTEM,Artemisia,11.76470588
733297,2011355120601P2,ARTEM,Artemisia,0.9803921569
733419,20123515051001R1,ARTEM,Artemisia,0.9803921569
733420,20123515051001R2,ARTEM,Artemisia,1.123595506
734389,20113553051401R2,MURI2,Muhlenbergia rigens,7.070707071
735423,20113553051401R3,HESPE11,NA,1.960784314
735438,20123539070901O2,HESPE11,NA,0.9803921569
736399,20113553071201O2,ASTRA,Astragalus,4.901960784
737430,20123535061001O2,OPIM,NA,1.960784314
737432,20113553071201O2,OPIM,NA,3.921568627
737472,20123535061001O3,OPIM,NA,2.941176471
737529,20123553081201R2,OPIM,NA,0.9803921569
737547,20123535010801O3,OPIM,NA,0.9803921569
737561,20123553041601R1,OPIM,NA,4.901960784
738450,20113555120501R1,TETRA3,Tetradymia,11.76470588
738451,20113555120501R2,TETRA3,Tetradymia,2.941176471
739572,20123513110101O2,LYCIU,NA,2.941176471
739597,20123551040701O3,LYCIU,NA,1.960784314
740278,2016355200410B1,AMSIN,Amsinckia,1.960784314
740610,20123513110301R1,AMSIN,Amsinckia,0.9803921569
741518,2014355200803B2,MURI3,Muhlenbergia rigida,0.9803921569
741643,20123513110301R1,MURI3,Muhlenbergia rigida,0.9803921569
742343,20163515200407B1,BRASS2,Brassica,2.127659574
742495,20153545202419B2,BRASS2,Brassica,3.921568627
742535,20143539202319B1,BRASS2,Brassica,2.941176471
742571,20143539202319B2,BRASS2,Brassica,1.960784314
742677,20123513110301R2,BRASS2,Brassica,0.9803921569
743719,20123515010901O1,BOSA,NA,0.9803921569
744752,20123515010901O1,CELTI,NA,1.960784314
745718,20123515030501R2,CALYS,NA,0.9803921569
746473,20163529200302B1,DIMOR,NA,0.9803921569
746540,20163525201706B2,DIMOR,NA,0.9803921569
746565,2015355200403B1,DIMOR,NA,0.9803921569
746582,20153515201720B1,DIMOR,NA,3.921568627
746599,2015355200403B2,DIMOR,NA,0.9803921569
